DateTime	Temperature_C	BatteryVoltage_V	ActivityCount
2015-09-11 00:00:27	29.3	3.92	248
2015-09-11 00:06:25	30.8	3.92	248
2015-09-11 00:12:33	32.4	3.91	250
2015-09-11 00:20:28	31.6	3.91	254
2015-09-11 00:28:25	32.0	3.91	255
2015-09-11 00:36:22	32.0	3.91	2
2015-09-11 00:44:19	32.4	3.91	5
2015-09-11 00:52:16	32.8	3.91	9
2015-09-11 01:00:13	32.0	3.91	12
2015-09-11 01:08:06	33.3	3.90	13
2015-09-11 01:18:03	32.4	3.90	15
2015-09-11 01:27:01	32.4	3.90	16
2015-09-11 01:36:57	32.8	3.90	17
2015-09-11 01:45:52	32.8	3.90	17
2015-09-11 01:54:50	32.8	3.90	19
2015-09-11 02:03:45	30.0	3.91	20
2015-09-11 02:11:06	30.4	3.90	20
2015-09-11 02:20:04	31.2	3.90	20
2015-09-11 02:29:01	30.8	3.90	20
2015-09-11 02:38:56	30.4	3.90	24
2015-09-11 02:47:53	31.6	3.90	24
2015-09-11 02:56:50	30.8	3.90	26
2015-09-11 03:06:01	32.4	3.90	28
2015-09-11 03:16:58	32.8	3.90	28
2015-09-11 03:25:53	33.3	3.90	28
2015-09-11 03:34:49	33.3	3.90	30
2015-09-11 03:43:46	28.5	3.90	33
2015-09-11 03:52:45	30.4	3.90	34
2015-09-11 04:01:41	28.1	3.90	38
2015-09-11 04:10:15	26.6	3.90	43
2015-09-11 04:19:13	27.0	3.90	47
2015-09-11 04:28:09	25.9	3.90	50
2015-09-11 04:37:15	26.3	3.90	53
2015-09-11 04:47:14	25.2	3.90	57
2015-09-11 04:57:11	25.6	3.90	62
2015-09-11 05:06:31	27.4	3.90	66
2015-09-11 05:16:30	27.0	3.90	71
2015-09-11 05:26:26	27.4	3.90	76
2015-09-11 05:36:34	28.5	3.90	81
2015-09-11 05:46:31	28.9	3.90	84
2015-09-11 05:56:28	30.0	3.90	88
2015-09-11 06:06:25	30.8	3.90	89
2015-09-11 06:16:43	29.6	3.90	92
2015-09-11 06:26:40	30.0	3.90	98
2015-09-11 06:36:37	28.9	3.90	101
2015-09-11 06:46:07	27.7	3.89	104
2015-09-11 06:57:06	26.6	3.89	108
2015-09-11 07:08:02	28.1	3.89	112
2015-09-11 07:19:08	29.6	3.89	113
2015-09-11 07:30:05	28.9	3.90	117
2015-09-11 07:40:02	32.4	3.90	122
2015-09-11 07:50:18	34.1	3.90	122
2015-09-11 08:00:12	32.4	3.91	122
2015-09-11 08:08:09	32.8	3.91	124
2015-09-11 08:15:30	34.5	3.91	129
2015-09-11 08:22:28	35.0	3.91	133
2015-09-11 08:29:23	35.0	3.91	134
2015-09-11 08:36:20	34.1	3.91	136
2015-09-11 08:43:41	34.5	3.91	140
2015-09-11 08:50:36	34.1	3.91	145
2015-09-11 08:57:33	32.4	3.91	149
2015-09-11 09:04:55	32.8	3.90	150
2015-09-11 09:13:46	32.8	3.91	152
2015-09-11 09:21:44	33.3	3.91	156
2015-09-11 09:29:39	33.3	3.91	161
2015-09-11 09:37:47	32.0	3.91	167
2015-09-11 09:45:45	32.0	3.91	170
2015-09-11 09:52:41	31.2	3.91	170
2015-09-11 09:59:51	30.4	3.91	171
2015-09-11 10:06:47	30.8	3.91	173
2015-09-11 10:13:46	30.8	3.92	178
2015-09-11 10:19:44	30.4	3.91	180
2015-09-11 10:26:46	32.0	3.91	182
2015-09-11 10:33:43	32.8	3.91	186
2015-09-11 10:40:39	32.8	3.91	188
2015-09-11 10:47:36	32.8	3.91	190
2015-09-11 10:54:57	32.4	3.91	190
2015-09-11 11:01:56	32.4	3.91	190
2015-09-11 11:08:53	32.4	3.91	192
2015-09-11 11:15:49	32.4	3.92	192
2015-09-11 11:21:08	31.6	3.91	193
2015-09-11 11:28:05	32.0	3.91	195
2015-09-11 11:35:04	31.6	3.91	195
2015-09-11 11:42:00	31.2	3.91	198
2015-09-11 11:49:16	30.0	3.92	198
2015-09-11 11:55:14	30.4	3.92	199
2015-09-11 12:01:12	31.6	3.92	202
2015-09-11 12:07:52	32.4	3.91	203
2015-09-11 12:15:45	31.2	3.91	205
2015-09-11 12:22:41	31.2	3.91	206
2015-09-11 12:29:40	30.0	3.91	206
2015-09-11 12:36:00	30.4	3.91	207
2015-09-11 12:44:57	31.6	3.91	209
2015-09-11 12:52:54	32.0	3.91	209
2015-09-11 13:00:51	32.0	3.91	209
2015-09-11 13:08:58	32.4	3.91	209
2015-09-11 13:16:55	32.0	3.91	209
2015-09-11 13:24:52	31.6	3.91	209
2015-09-11 13:32:55	31.6	3.91	209
2015-09-11 13:40:52	31.2	3.91	211
2015-09-11 13:48:51	28.1	3.91	214
2015-09-11 13:56:49	28.1	3.91	216
2015-09-11 14:04:59	27.4	3.91	217
2015-09-11 14:12:57	27.4	3.91	217
2015-09-11 14:20:55	27.4	3.91	219
2015-09-11 14:28:04	27.7	3.90	219
2015-09-11 14:37:04	27.7	3.91	221
2015-09-11 14:45:02	27.7	3.91	223
2015-09-11 14:53:58	30.4	3.91	225
2015-09-11 15:01:10	30.0	3.90	227
2015-09-11 15:10:06	27.4	3.90	228
2015-09-11 15:19:05	27.0	3.90	229
2015-09-11 15:28:27	29.3	3.90	229
2015-09-11 15:37:19	30.4	3.90	229
2015-09-11 15:46:16	31.2	3.90	231
2015-09-11 15:55:13	31.6	3.90	231
2015-09-11 16:04:48	31.6	3.90	231
2015-09-11 16:14:46	32.0	3.90	231
2015-09-11 16:24:41	31.6	3.90	231
2015-09-11 16:34:00	31.2	3.90	231
2015-09-11 16:44:56	32.0	3.90	233
2015-09-11 16:54:54	32.0	3.90	235
2015-09-11 17:04:55	32.8	3.90	239
2015-09-11 17:14:51	33.3	3.90	243
2015-09-11 17:24:47	32.4	3.90	243
2015-09-11 17:34:43	33.3	3.90	245
2015-09-11 17:44:02	33.3	3.89	247
2015-09-11 17:55:57	33.7	3.89	247
2015-09-11 18:06:51	34.1	3.89	247
2015-09-11 18:17:46	34.1	3.89	247
2015-09-11 18:28:43	33.3	3.89	249
2015-09-11 18:39:38	34.5	3.89	255
2015-09-11 18:50:53	35.0	3.89	255
2015-09-11 19:01:48	34.5	3.89	1
2015-09-11 19:12:43	34.5	3.89	3
2015-09-11 19:23:38	34.5	3.89	5
2015-09-11 19:34:32	34.5	3.89	8
2015-09-11 19:45:27	34.1	3.89	13
2015-09-11 19:56:41	34.5	3.89	15
2015-09-11 20:08:37	28.5	3.89	19
2015-09-11 20:19:36	27.4	3.89	23
2015-09-11 20:30:32	26.3	3.89	23
2015-09-11 20:41:29	32.0	3.89	23
2015-09-11 20:52:23	33.7	3.89	23
2015-09-11 21:04:18	33.7	3.89	25
2015-09-11 21:15:32	33.3	3.89	25
2015-09-11 21:27:29	32.8	3.89	27
2015-09-11 21:39:24	33.7	3.89	27
2015-09-11 21:51:19	34.1	3.89	27
2015-09-11 22:03:12	34.5	3.89	27
2015-09-11 22:15:08	35.0	3.89	27
2015-09-11 22:27:42	35.0	3.89	27
2015-09-11 22:39:36	35.4	3.89	27
2015-09-11 22:51:32	35.4	3.89	27
2015-09-11 23:03:25	34.5	3.89	27
2015-09-11 23:15:21	35.0	3.89	27
2015-09-11 23:27:15	29.3	3.89	32
2015-09-11 23:39:41	32.4	3.88	32
2015-09-11 23:52:37	33.7	3.88	34
2015-09-12 00:05:32	32.4	3.88	39
2015-09-12 00:18:26	32.8	3.88	48
2015-09-12 00:31:22	33.3	3.88	50
2015-09-12 00:44:15	34.5	3.88	56
2015-09-12 00:57:18	35.0	3.88	58
2015-09-12 01:10:12	35.0	3.88	60
2015-09-12 01:23:06	34.5	3.88	63
2015-09-12 01:36:02	30.0	3.88	66
2015-09-12 01:49:57	32.4	3.88	67
2015-09-12 02:02:37	34.1	3.87	68
2015-09-12 02:17:25	33.7	3.88	77
2015-09-12 02:30:20	33.7	3.88	79
2015-09-12 02:43:15	32.0	3.88	82
2015-09-12 02:56:10	33.7	3.88	85
2015-09-12 03:09:04	34.1	3.88	87
2015-09-12 03:22:16	33.7	3.88	87
2015-09-12 03:36:09	34.1	3.88	87
2015-09-12 03:50:03	32.8	3.88	89
2015-09-12 04:04:59	26.6	3.88	97
2015-09-12 04:17:28	30.4	3.88	100
2015-09-12 04:31:25	25.2	3.88	106
2015-09-12 04:45:22	27.0	3.88	114
2015-09-12 04:59:42	29.3	3.88	119
2015-09-12 05:13:36	32.0	3.88	120
2015-09-12 05:27:47	32.0	3.88	123
2015-09-12 05:41:41	29.3	3.88	126
2015-09-12 05:55:37	30.0	3.88	132
2015-09-12 06:09:56	29.6	3.88	136
2015-09-12 06:23:53	30.4	3.88	144
2015-09-12 06:37:47	31.2	3.87	151
2015-09-12 06:52:09	30.8	3.87	157
2015-09-12 07:07:04	32.0	3.87	161
2015-09-12 07:22:57	30.8	3.87	165
2015-09-12 07:37:22	31.2	3.87	165
2015-09-12 07:52:17	31.2	3.87	171
2015-09-12 08:07:13	32.4	3.87	178
2015-09-12 08:22:34	31.2	3.87	181
2015-09-12 08:37:29	24.5	3.88	183
2015-09-12 08:51:27	26.3	3.88	187
2015-09-12 09:05:48	29.6	3.87	194
2015-09-12 09:20:43	30.0	3.87	197
2015-09-12 09:35:40	31.2	3.87	197
2015-09-12 09:50:51	31.6	3.87	199
2015-09-12 10:05:47	31.2	3.87	199
2015-09-12 10:20:00	31.6	3.87	202
2015-09-12 10:35:49	28.9	3.88	209
2015-09-12 10:48:45	22.1	3.91	214
2015-09-12 10:56:02	21.8	3.92	214
2015-09-12 11:02:01	23.1	3.92	214
2015-09-12 11:10:23	25.2	3.92	219
2015-09-12 11:20:20	32.4	3.92	222
2015-09-12 11:26:19	35.0	3.92	222
2015-09-12 11:32:41	37.2	3.91	225
2015-09-12 11:39:35	36.3	3.92	228
2015-09-12 11:45:32	35.8	3.92	229
2015-09-12 11:51:29	32.8	3.92	229
2015-09-12 11:57:04	32.0	3.91	230
2015-09-12 12:05:55	31.6	3.91	233
2015-09-12 12:12:52	33.7	3.91	237
2015-09-12 12:19:49	34.1	3.91	238
2015-09-12 12:26:07	34.5	3.91	239
2015-09-12 12:33:02	34.5	3.91	239
2015-09-12 12:41:00	35.0	3.91	239
2015-09-12 12:48:55	33.7	3.91	241
2015-09-12 12:55:18	34.1	3.91	242
2015-09-12 13:03:14	34.5	3.91	243
2015-09-12 13:11:12	34.5	3.91	243
2015-09-12 13:19:19	33.7	3.90	243
2015-09-12 13:28:16	33.7	3.91	243
2015-09-12 13:36:14	33.7	3.91	243
2015-09-12 13:44:09	34.1	3.91	243
2015-09-12 13:52:15	34.1	3.91	245
2015-09-12 14:00:12	33.3	3.91	247
2015-09-12 14:08:08	34.1	3.91	247
2015-09-12 14:16:38	35.4	3.90	247
2015-09-12 14:25:34	32.8	3.90	249
2015-09-12 14:34:32	32.4	3.90	250
2015-09-12 14:43:27	31.2	3.90	254
2015-09-12 14:52:31	30.0	3.90	0
2015-09-12 15:01:28	29.3	3.90	4
2015-09-12 15:10:26	28.1	3.90	8
2015-09-12 15:20:35	27.0	3.90	10
2015-09-12 15:30:31	27.7	3.90	12
2015-09-12 15:40:25	27.7	3.89	13
2015-09-12 15:51:08	27.4	3.89	18
2015-09-12 16:03:04	26.3	3.89	21
2015-09-12 16:14:01	28.1	3.89	23
2015-09-12 16:25:23	31.2	3.89	23
2015-09-12 16:37:14	31.6	3.89	23
2015-09-12 16:49:11	30.4	3.89	25
2015-09-12 17:01:30	30.4	3.89	26
2015-09-12 17:13:26	31.2	3.89	27
2015-09-12 17:25:20	32.4	3.89	27
2015-09-12 17:37:40	31.6	3.89	29
2015-09-12 17:49:34	31.2	3.89	29
2015-09-12 18:01:30	30.8	3.89	32
2015-09-12 18:13:26	30.8	3.89	33
2015-09-12 18:25:24	29.6	3.89	37
2015-09-12 18:37:19	31.6	3.89	37
2015-09-12 18:49:58	32.8	3.88	37
2015-09-12 19:02:51	32.4	3.88	38
2015-09-12 19:15:46	33.3	3.88	39
2015-09-12 19:28:41	32.0	3.88	41
2015-09-12 19:41:37	30.8	3.88	43
2015-09-12 19:54:32	32.8	3.88	43
2015-09-12 20:07:51	32.4	3.88	45
2015-09-12 20:20:45	32.4	3.88	45
2015-09-12 20:33:41	34.1	3.88	45
2015-09-12 20:46:34	34.5	3.88	45
2015-09-12 20:59:28	33.7	3.88	47
2015-09-12 21:12:23	33.7	3.88	47
2015-09-12 21:25:39	34.5	3.88	47
2015-09-12 21:38:35	33.7	3.88	51
2015-09-12 21:51:28	33.7	3.88	53
2015-09-12 22:04:23	33.7	3.88	53
2015-09-12 22:17:17	34.1	3.88	53
2015-09-12 22:30:12	34.1	3.88	53
2015-09-12 22:43:49	33.7	3.88	54
2015-09-12 22:57:45	32.0	3.88	59
2015-09-12 23:11:38	33.7	3.88	63
2015-09-12 23:25:32	34.5	3.88	63
2015-09-12 23:39:26	34.1	3.88	65
2015-09-12 23:53:20	34.5	3.88	65
2015-09-13 00:07:46	35.0	3.88	65
2015-09-13 00:21:41	34.1	3.88	67
2015-09-13 00:35:35	34.5	3.88	67
2015-09-13 00:49:28	32.4	3.88	70
2015-09-13 01:03:23	32.8	3.88	72
2015-09-13 01:17:12	34.1	3.86	77
2015-09-13 01:34:05	33.7	3.87	77
2015-09-13 01:50:00	33.7	3.87	77
2015-09-13 02:05:52	33.3	3.87	78
2015-09-13 02:20:46	33.7	3.87	79
2015-09-13 02:35:42	31.2	3.87	84
2015-09-13 02:50:04	32.4	3.87	85
2015-09-13 03:05:00	32.8	3.87	85
2015-09-13 03:20:52	34.1	3.87	85
2015-09-13 03:35:46	34.5	3.87	85
2015-09-13 03:50:42	31.2	3.87	91
2015-09-13 04:05:36	27.0	3.87	94
2015-09-13 04:20:56	26.6	3.87	97
2015-09-13 04:35:54	27.4	3.87	101
2015-09-13 04:50:17	27.4	3.87	105
2015-09-13 05:06:08	28.5	3.87	114
2015-09-13 05:22:47	32.8	3.87	120
2015-09-13 05:37:08	27.0	3.87	122
2015-09-13 05:52:05	26.6	3.87	124
2015-09-13 06:07:02	28.1	3.87	133
2015-09-13 06:22:49	30.4	3.87	141
2015-09-13 06:38:46	29.6	3.87	146
2015-09-13 06:54:42	27.4	3.87	146
2015-09-13 07:10:45	30.0	3.87	152
2015-09-13 07:26:40	30.8	3.87	157
2015-09-13 07:41:48	30.8	3.88	158
2015-09-13 07:54:38	34.5	3.88	162
2015-09-13 08:07:33	37.2	3.89	168
2015-09-13 08:19:36	32.4	3.89	169
2015-09-13 08:31:33	33.3	3.89	169
2015-09-13 08:43:28	35.8	3.89	176
2015-09-13 08:54:50	32.8	3.89	178
2015-09-13 09:05:47	23.1	3.91	183
2015-09-13 09:12:46	18.9	3.92	186
2015-09-13 09:21:07	19.8	3.92	186
2015-09-13 09:31:05	17.0	3.92	187
2015-09-13 09:44:25	15.7	3.92	188
2015-09-13 09:50:24	20.1	3.92	189
2015-09-13 09:56:22	23.5	3.92	191
2015-09-13 10:02:02	25.9	3.91	192
2015-09-13 10:11:00	26.6	3.91	197
2015-09-13 10:18:58	27.4	3.91	201
2015-09-13 10:25:55	28.5	3.91	202
2015-09-13 10:32:04	30.0	3.91	204
2015-09-13 10:40:01	34.1	3.91	206
2015-09-13 10:48:55	37.2	3.93	210
2015-09-13 10:54:02	32.0	3.95	212
2015-09-13 11:00:08	27.0	3.97	212
2015-09-13 11:06:29	28.1	3.99	212
2015-09-13 11:12:32	29.3	4.01	212
2015-09-13 11:18:00	29.3	4.02	212
2015-09-13 11:24:14	32.4	4.02	214
2015-09-13 11:30:21	41.4	4.00	218
2015-09-13 11:36:09	42.4	3.99	219
2015-09-13 11:42:34	47.1	3.99	220
2015-09-13 11:48:41	42.9	3.99	222
2015-09-13 11:54:43	39.0	3.99	223
2015-09-13 12:00:43	36.3	3.98	225
2015-09-13 12:06:30	35.8	3.98	228
2015-09-13 12:12:06	38.1	3.97	229
2015-09-13 12:18:19	42.9	3.98	231
2015-09-13 12:24:08	44.4	3.97	233
2015-09-13 12:30:04	41.4	3.97	236
2015-09-13 12:36:20	28.5	3.98	240
2015-09-13 12:42:16	25.9	3.98	244
2015-09-13 12:48:20	23.8	3.96	246
2015-09-13 12:54:11	20.1	3.97	248
2015-09-13 13:00:44	22.8	3.97	249
2015-09-13 13:06:28	22.5	3.97	250
2015-09-13 13:12:16	25.2	3.97	252
2015-09-13 13:18:52	27.7	3.97	0
2015-09-13 13:24:01	28.5	3.97	1
2015-09-13 13:30:04	27.4	3.97	1
2015-09-13 13:36:37	26.6	3.97	3
2015-09-13 13:42:53	26.6	3.97	3
2015-09-13 13:48:10	26.6	3.96	5
2015-09-13 13:54:18	26.6	3.96	6
2015-09-13 14:00:23	25.9	3.96	7
2015-09-13 14:06:32	25.6	3.96	9
2015-09-13 14:12:37	25.6	3.96	9
2015-09-13 14:18:42	25.6	3.96	11
2015-09-13 14:24:49	25.6	3.96	11
2015-09-13 14:31:00	25.9	3.95	14
2015-09-13 14:37:52	25.6	3.96	15
2015-09-13 14:43:00	25.2	3.96	15
2015-09-13 14:49:08	24.9	3.95	17
2015-09-13 14:55:59	25.2	3.96	19
2015-09-13 15:01:08	25.9	3.96	19
2015-09-13 15:07:30	27.7	3.95	19
2015-09-13 15:13:28	26.6	3.95	20
2015-09-13 15:19:35	24.2	3.95	22
2015-09-13 15:25:40	25.2	3.95	24
2015-09-13 15:31:38	26.6	3.95	27
2015-09-13 15:38:02	28.5	3.95	28
2015-09-13 15:44:00	28.9	3.95	28
2015-09-13 15:50:10	30.0	3.95	29
2015-09-13 15:56:04	30.4	3.95	30
2015-09-13 16:03:07	30.0	3.94	32
2015-09-13 16:09:05	30.0	3.94	34
2015-09-13 16:15:09	30.8	3.94	37
2015-09-13 16:21:08	29.6	3.94	40
2015-09-13 16:27:04	30.8	3.94	41
2015-09-13 16:33:07	31.2	3.94	41
2015-09-13 16:39:04	32.4	3.94	41
2015-09-13 16:45:10	33.3	3.94	42
2015-09-13 16:51:06	32.8	3.94	43
2015-09-13 16:57:18	32.4	3.93	45
2015-09-13 17:04:15	32.4	3.94	45
2015-09-13 17:10:14	32.4	3.94	45
2015-09-13 17:16:39	32.8	3.94	45
2015-09-13 17:22:35	32.8	3.94	45
2015-09-13 17:28:34	32.8	3.94	45
2015-09-13 17:36:55	33.3	3.93	45
2015-09-13 17:42:52	33.7	3.93	45
2015-09-13 17:48:08	33.3	3.93	47
2015-09-13 17:55:06	33.3	3.93	49
2015-09-13 18:01:05	32.8	3.93	51
2015-09-13 18:07:02	34.5	3.93	53
2015-09-13 18:14:57	34.5	3.93	53
2015-09-13 18:20:54	33.7	3.93	55
2015-09-13 18:26:01	33.7	3.93	55
2015-09-13 18:32:56	34.1	3.93	55
2015-09-13 18:39:53	34.5	3.93	55
2015-09-13 18:46:51	34.1	3.93	57
2015-09-13 18:52:47	34.5	3.93	57
2015-09-13 18:59:45	34.5	3.93	57
2015-09-13 19:07:49	34.5	3.93	57
2015-09-13 19:15:45	34.5	3.93	57
2015-09-13 19:23:43	34.5	3.93	57
2015-09-13 19:31:39	34.1	3.93	59
2015-09-13 19:39:34	32.8	3.93	59
2015-09-13 19:47:51	32.0	3.93	63
2015-09-13 19:55:48	30.8	3.93	65
2015-09-13 20:03:45	31.6	3.93	65
2015-09-13 20:11:42	32.0	3.93	65
2015-09-13 20:19:39	32.8	3.93	65
2015-09-13 20:27:07	33.7	3.92	65
2015-09-13 20:36:03	33.3	3.93	65
2015-09-13 20:44:59	33.7	3.93	65
2015-09-13 20:52:54	33.3	3.93	67
2015-09-13 21:00:52	34.1	3.92	67
2015-09-13 21:11:00	34.5	3.92	67
2015-09-13 21:17:58	34.1	3.92	67
2015-09-13 21:27:52	34.1	3.92	67
2015-09-13 21:37:48	33.3	3.92	70
2015-09-13 21:47:45	34.1	3.92	72
2015-09-13 21:57:01	34.5	3.92	72
2015-09-13 22:07:54	34.1	3.92	72
2015-09-13 22:17:50	33.7	3.92	74
2015-09-13 22:27:47	33.7	3.92	74
2015-09-13 22:37:41	33.7	3.92	75
2015-09-13 22:47:52	34.1	3.92	75
2015-09-13 22:57:46	34.1	3.92	76
2015-09-13 23:07:42	32.8	3.92	77
2015-09-13 23:17:38	33.3	3.92	77
2015-09-13 23:27:30	33.7	3.92	77
2015-09-13 23:33:27	33.7	3.92	77
2015-09-13 23:39:25	33.3	3.92	79
2015-09-13 23:45:22	33.7	3.92	79
2015-09-13 23:51:21	32.8	3.92	79
2015-09-13 23:57:19	30.4	3.92	82
2015-09-14 00:03:16	30.4	3.92	83
2015-09-14 00:09:15	31.6	3.92	83
2015-09-14 00:15:19	32.4	3.92	83
2015-09-14 00:21:18	32.8	3.92	85
2015-09-14 00:27:14	33.3	3.92	87
2015-09-14 00:33:13	33.7	3.92	87
2015-09-14 00:39:09	33.7	3.92	87
2015-09-14 00:45:08	33.7	3.92	87
2015-09-14 00:51:04	33.7	3.92	87
2015-09-14 00:57:01	33.7	3.91	87
2015-09-14 01:04:58	34.1	3.92	87
2015-09-14 01:10:16	34.1	3.91	87
2015-09-14 01:17:13	34.1	3.91	88
2015-09-14 01:24:10	33.3	3.91	89
2015-09-14 01:31:06	33.3	3.91	89
2015-09-14 01:38:03	33.3	3.91	89
2015-09-14 01:45:00	33.7	3.91	89
2015-09-14 01:52:58	32.8	3.91	91
2015-09-14 01:59:48	33.7	3.90	91
2015-09-14 02:08:44	33.3	3.91	91
2015-09-14 02:16:41	33.7	3.91	91
2015-09-14 02:24:39	33.7	3.91	92
2015-09-14 02:32:34	33.7	3.91	93
2015-09-14 02:40:32	33.7	3.91	93
2015-09-14 02:48:27	34.1	3.91	93
2015-09-14 02:56:34	34.1	3.91	93
2015-09-14 03:04:30	34.5	3.91	93
2015-09-14 03:12:25	34.1	3.91	93
2015-09-14 03:20:22	34.1	3.91	93
2015-09-14 03:28:20	33.7	3.91	93
2015-09-14 03:36:15	34.1	3.91	93
2015-09-14 03:44:13	33.7	3.91	93
2015-09-14 03:52:32	33.7	3.91	93
2015-09-14 04:00:25	33.3	3.91	98
2015-09-14 04:08:22	32.0	3.91	101
2015-09-14 04:16:19	32.0	3.91	101
2015-09-14 04:25:00	30.4	3.90	104
2015-09-14 04:34:56	25.2	3.91	109
2015-09-14 04:42:56	24.2	3.91	110
2015-09-14 04:50:04	24.9	3.90	111
2015-09-14 04:59:56	25.6	3.91	113
2015-09-14 05:07:56	26.6	3.90	115
2015-09-14 05:16:54	27.4	3.90	115
2015-09-14 05:25:32	28.5	3.90	115
2015-09-14 05:34:30	28.9	3.90	115
2015-09-14 05:43:27	30.0	3.90	118
2015-09-14 05:52:36	30.8	3.90	121
2015-09-14 06:01:34	32.4	3.91	123
2015-09-14 06:09:30	30.0	3.91	126
2015-09-14 06:17:29	28.9	3.91	128
2015-09-14 06:25:50	31.6	3.91	130
2015-09-14 06:33:45	34.1	3.91	133
2015-09-14 06:41:43	35.0	3.91	135
2015-09-14 06:48:50	32.8	3.91	135
2015-09-14 06:56:47	32.8	3.92	135
2015-09-14 07:02:43	30.8	3.93	137
2015-09-14 07:08:48	27.4	3.94	140
2015-09-14 07:14:55	24.2	3.95	144
2015-09-14 07:21:19	22.1	3.97	145
2015-09-14 07:28:12	25.6	3.97	148
2015-09-14 07:34:47	28.1	3.98	149
2015-09-14 07:40:05	28.5	4.00	150
2015-09-14 07:46:01	26.3	4.01	152
2015-09-14 07:52:08	24.9	4.00	154
2015-09-14 07:58:07	27.4	4.02	156
2015-09-14 08:04:26	33.7	3.99	157
2015-09-14 08:10:36	43.9	3.98	160
2015-09-14 08:16:05	34.5	3.98	160
2015-09-14 08:22:04	25.6	3.99	164
2015-09-14 08:28:02	23.5	3.99	166
2015-09-14 08:34:04	24.9	4.01	166
2015-09-14 08:40:49	35.0	4.00	171
2015-09-14 08:46:03	39.9	4.01	173
2015-09-14 08:52:03	41.4	4.01	176
2015-09-14 08:58:04	45.5	4.01	179
2015-09-14 09:04:04	46.0	4.00	181
2015-09-14 09:10:29	45.0	4.00	183
2015-09-14 09:16:08	37.6	3.99	186
2015-09-14 09:22:20	36.7	3.99	188
2015-09-14 09:28:18	36.3	3.99	189
2015-09-14 09:34:19	36.7	3.99	192
2015-09-14 09:40:19	37.6	3.98	192
2015-09-14 09:46:14	36.7	3.99	194
2015-09-14 09:52:18	37.6	3.99	195
2015-09-14 09:58:17	37.2	3.99	199
2015-09-14 10:04:16	36.3	3.98	202
2015-09-14 10:10:22	35.8	3.98	204
2015-09-14 10:16:20	36.3	3.98	204
2015-09-14 10:22:46	36.7	3.98	206
2015-09-14 10:29:21	39.0	3.96	206
2015-09-14 10:37:49	38.1	3.97	206
2015-09-14 10:43:34	38.1	3.97	206
2015-09-14 10:49:06	34.1	3.99	208
2015-09-14 10:55:09	28.9	4.01	209
2015-09-14 11:01:15	25.9	4.02	210
2015-09-14 11:07:41	28.5	4.02	212
2015-09-14 11:13:56	30.4	4.01	212
2015-09-14 11:19:51	25.9	4.01	212
2015-09-14 11:25:53	24.2	4.01	212
2015-09-14 11:31:59	25.9	4.00	213
2015-09-14 11:37:00	27.4	4.00	214
2015-09-14 11:43:54	25.6	3.99	214
2015-09-14 11:49:55	28.1	3.99	214
2015-09-14 11:55:34	35.8	3.98	214
2015-09-14 12:01:30	40.4	3.97	215
2015-09-14 12:07:36	38.5	3.97	219
2015-09-14 12:13:56	35.4	4.00	223
2015-09-14 12:19:11	39.5	4.00	226
2015-09-14 12:25:01	34.1	4.00	227
2015-09-14 12:31:11	38.5	4.01	227
2015-09-14 12:37:17	39.9	4.01	228
2015-09-14 12:43:12	41.9	4.01	228
2015-09-14 12:49:17	45.0	4.02	228
2015-09-14 12:55:34	45.0	4.01	231
2015-09-14 13:01:37	41.9	4.01	233
2015-09-14 13:07:33	42.9	4.01	236
2015-09-14 13:13:42	44.4	4.01	236
2015-09-14 13:20:21	47.7	4.01	236
2015-09-14 13:26:15	47.1	4.02	237
2015-09-14 13:32:31	49.3	4.01	238
2015-09-14 13:39:04	37.6	4.02	238
2015-09-14 13:45:34	31.6	4.00	238
2015-09-14 13:51:19	28.5	4.00	241
2015-09-14 13:57:13	25.2	4.01	244
2015-09-14 14:03:06	27.4	4.01	246
2015-09-14 14:09:02	29.3	4.00	249
2015-09-14 14:15:02	29.6	3.99	250
2015-09-14 14:21:14	32.0	3.99	253
2015-09-14 14:27:14	31.2	3.99	255
2015-09-14 14:33:12	30.8	3.98	255
2015-09-14 14:39:41	31.6	3.98	1
2015-09-14 14:45:20	31.6	3.98	3
2015-09-14 14:51:01	31.2	3.98	3
2015-09-14 14:57:20	30.4	3.98	3
2015-09-14 15:03:45	29.6	3.97	3
2015-09-14 15:09:42	28.9	3.97	5
2015-09-14 15:15:39	28.9	3.97	10
2015-09-14 15:21:42	28.5	3.97	11
2015-09-14 15:27:56	28.1	3.97	11
2015-09-14 15:33:15	28.1	3.97	11
2015-09-14 15:39:51	28.5	3.96	11
2015-09-14 15:45:54	27.7	3.96	12
2015-09-14 15:51:02	27.4	3.96	13
2015-09-14 15:57:51	28.9	3.96	13
2015-09-14 16:03:54	29.6	3.96	14
2015-09-14 16:09:03	31.2	3.96	15
2015-09-14 16:16:10	30.4	3.95	17
2015-09-14 16:22:02	29.6	3.96	17
2015-09-14 16:28:13	29.3	3.96	17
2015-09-14 16:34:20	28.9	3.96	17
2015-09-14 16:40:29	28.5	3.95	17
2015-09-14 16:46:28	28.9	3.96	17
2015-09-14 16:52:33	30.0	3.96	17
2015-09-14 16:58:41	30.8	3.96	17
2015-09-14 17:05:01	31.2	3.95	17
2015-09-14 17:11:57	31.2	3.95	17
2015-09-14 17:17:06	32.0	3.95	17
2015-09-14 17:23:03	32.0	3.95	17
2015-09-14 17:29:08	32.0	3.95	17
